date,USD_INR,GBP_INR,EUR_INR,JPY_INR,USD_INR_change,GBP_INR_change,EUR_INR_change,JPY_INR_change,USD_INR_yoy
2002-09-25,48.41,75.5535,47.51,39.48,0.0,0.5476298208724861,0.40152155536770096,0.8686765457332601,0.47737650477375215
2002-09-26,48.39,75.5078,47.34,39.37,-0.04131377814500237,-0.06048693971820729,-0.3578194064407403,-0.2786220871327294,0.7705122865472758
2002-09-27,48.38,75.3277,47.25,39.56,-0.0206654267410622,-0.23851840472111085,-0.19011406844107182,0.4826009652019403,0.8757297748123394
2002-10-01,48.36,76.1017,47.76,39.61,-0.04133939644481721,1.027510464278092,1.07936507936508,0.12639029322547568,0.6242197253433224
2002-10-03,48.36,75.9228,47.75,39.39,0.0,-0.2350801624668053,-0.02093802345057849,-0.5554152991668726,0.7290147885857134
2002-10-04,48.36,75.8575,47.69,39.39,0.0,-0.08600841907832057,-0.12565445026178068,0.0,0.897141664928025
2002-10-07,48.36,75.71,47.33,39.07,0.0,-0.1944435289852775,-0.7548752358985111,-0.8123889312008137,0.9603340292275497
2002-10-08,48.37,75.7377,47.5,38.95,0.020678246484684415,0.036586976621322265,0.35918022395944327,-0.3071410289224419,1.0233918128654818
2002-10-09,48.34,75.1977,47.35,39.0,-0.06202191440974891,-0.7129870592848864,-0.3157894736842026,0.12836970474967568,0.9396533723115441
2002-10-10,48.34,75.6594,47.81,39.16,0.0,0.6139815446483121,0.971488912354812,0.41025641025640436,1.00292519849563
2002-10-11,48.33,75.6075,47.7,38.98,-0.020686801820446465,-0.06859689608958996,-0.23007738966742686,-0.4596527068437162,0.8345503859795489
2002-10-14,48.33,75.5277,47.77,39.02,0.0,-0.10554508481301905,0.14675052410901834,0.10261672652644993,0.7714762301918254
2002-10-16,48.34,75.1711,47.5,38.89,0.02069108214359794,-0.4721446568609955,-0.565208289721586,-0.3331624807790923,0.7923269391159282
2002-10-17,48.39,75.0456,47.33,38.92,0.10343400910217682,-0.16695245912325962,-0.3578947368421126,0.07714065312420804,0.8335069806209683
2002-10-18,48.41,74.8661,46.98,38.64,0.0413308534821244,-0.23918790708581383,-0.7394886963870695,-0.7194244604316613,0.4982354162341496
2002-10-21,48.36,74.8589,47.04,38.7,-0.10328444536251702,-0.009617169853903818,0.12771392081738497,0.15527950310558758,0.41528239202659467
2002-10-22,48.36,74.6485,47.06,38.61,0.0,-0.2810621048399131,0.042517006802733626,-0.23255813953488857,0.6242197253433224
2002-10-23,48.37,74.7462,47.29,38.89,0.020678246484684415,0.13088005787122992,0.48873778155544834,0.7252007252007253,0.7078909015198809
2002-10-24,48.43,74.9188,47.2,39.01,0.12404382881952003,0.2309147488434249,-0.19031507718333396,0.30856261249678774,0.8118234804329827
2002-10-25,48.38,75.1535,47.31,39.0,-0.10324179227750863,0.3132725030299266,0.2330508474576165,-0.025634452704426103,0.7706727765049104
2002-10-28,48.39,74.9101,47.14,38.77,0.020669698222408606,-0.32387047842082906,-0.35933206510251336,-0.5897435897435854,0.7285595337219064
2002-10-29,48.45,75.5408,47.68,39.23,0.12399256044637319,0.841942541793439,1.1455239711497756,1.1864843951508774,0.9585330277141146
2002-10-30,48.39,75.3142,47.54,39.29,-0.12383900928792935,-0.299970347150158,-0.2936241610738244,0.1529441753759908,0.7915017704644978
2002-10-31,48.41,75.5075,47.77,39.53,0.0413308534821244,0.25665810697053093,0.48380311316786884,0.6108424535505197,0.7701915070774223
2002-11-01,48.34,75.6207,47.87,39.43,-0.1445982235075305,0.14991888223025995,0.2093364036005685,-0.252972426005571,0.6454299396210672
2002-11-05,48.32,75.227,48.22,39.62,-0.04137360364088183,-0.5206246437813977,0.7311468560685208,0.4818665990362625,0.6456988127473418
2002-11-06,48.32,75.4009,48.18,39.48,0.0,0.2311670012096645,-0.08295313148071193,-0.35335689045936647,0.6247396917950843
2002-11-07,48.32,76.0,48.54,39.69,0.0,0.7945528501649202,0.7471980074719831,0.5319148936170137,0.5619146722164459
2002-11-08,48.27,76.2328,48.66,39.87,-0.10347682119205004,0.30631578947368787,0.24721878862792313,0.45351473922903285,0.6044185077115571
2002-11-11,48.27,76.8096,48.86,40.33,0.0,0.756629692205979,0.4110152075626816,1.153749686481076,0.6044185077115571
